mean,median,sd,lower,upper
0.599936958568028,0.59322450145391,0.0464891046546746,0.53988343027615,0.680898220268906
1.65480378498911,1.33454807265322,0.956554165816047,0.963505602546224,4.17198856278344
4.70592933438467,4.50989976847191,1.68574781115325,2.83399155528499,8.55108606717328
3.56186595109048,3.53059979493663,1.37881454061955,1.97867990345434,5.46698089506395
2.72879157259845,2.54441498631887,0.531164329183572,2.29173568566072,3.92615949701878
0.436352543554782,0.444397779276536,0.0469349907107784,0.333120400832942,0.4876186542496
0.41172560123023,0.425996682313549,0.0448983649131171,0.339715416986512,0.461253710376592
0.423278662507125,0.440314963357831,0.058693329033302,0.303091902008267,0.476565651470381
0.416917497299262,0.429847914329109,0.0580798026878608,0.318457910414999,0.473811812846597
