t_knots,mean_beta0,mean_beta1,mean_beta2,mean_beta3,med_beta0,med_beta1,med_beta2,med_beta3,sd_beta0,sd_beta1,sd_beta2,sd_beta3,lower_beta0,lower_beta1,lower_beta2,lower_beta3,upper_beta0,upper_beta1,upper_beta2,upper_beta3
-2,1.63047559665361,0.232494808841838,0.231182964216516,1.22420576976312,1.63301865531404,0.232598955639904,0.257867850031831,1.25857332136242,0.120402685234357,0.13300464674827,0.12334431049189,0.114087998047191,1.43689436641203,0.0493505444150431,-0.00972284468637519,1.07989489936698,1.80204349027316,0.46753521074733,0.376964396394666,1.36661133157569
-1.91836734693878,1.59806817996224,0.312127360788114,0.296157385731119,1.18875911008283,1.61476065957953,0.284740149902598,0.295934973265144,1.17858803981723,0.0783394425261187,0.111525863752098,0.0803982384857096,0.0857243881941409,1.41569462189766,0.162321911955302,0.18170777029621,1.08346481444617,1.67964032753991,0.473425873475261,0.41747680998909,1.31320662445451
-1.83673469387755,1.53721654645339,0.381424567691611,0.359287116612211,1.12974344910131,1.54887495142264,0.40535558489004,0.367221028829193,1.13138089179876,0.0714368489123752,0.105314921594246,0.0762303870803923,0.076257775066024,1.3609563376404,0.212850537041017,0.242342720778818,1.02782053947343,1.64007150287193,0.538647802739631,0.490557679830614,1.25259842594345
-1.75510204081633,1.44675331932232,0.428004911936836,0.43674535872619,1.03046534228159,1.42500418887077,0.46522386000334,0.467149135055738,1.04160461745337,0.07911005956257,0.101711523112142,0.0873629941886178,0.0790650605396536,1.3171151659774,0.281533689874045,0.272491290281842,0.884700612734499,1.57387971231014,0.555613299534238,0.562469499623464,1.16113165620156
-1.6734693877551,1.35504257266008,0.441272429354906,0.517983325486256,0.901830374307793,1.32810846022966,0.480645433838303,0.526344660684978,0.919006224975427,0.0981671129575873,0.115390959319294,0.0906933961688429,0.0961102449133626,1.24480954445844,0.300683950947448,0.346592786477931,0.744462938374344,1.54947850608955,0.573578501881123,0.641907458458296,1.02840531508676
-1.59183673469388,1.28805985344027,0.44302470562157,0.612322700695272,0.757199404308177,1.26601879701499,0.47505243077888,0.617724162747509,0.795474651010788,0.119525659048773,0.139654747644747,0.0899701177965322,0.11906278889048,1.15234983325657,0.171525844664859,0.462761985642249,0.598100241460414,1.48569943259186,0.607295764178052,0.727722584192837,0.914871565877741
-1.51020408163265,1.21793686333022,0.443078611339754,0.700517095141115,0.62915337635787,1.20955582717275,0.478291429985977,0.701542340283834,0.664137807516401,0.11142691574015,0.15198272575938,0.0969071530340034,0.144089971626775,1.05955213832759,0.0819471645132311,0.585407017395737,0.390970461386369,1.36537735415892,0.613616994048887,0.8460099092458,0.801288845325018
-1.42857142857143,1.11565396281743,0.454921479944506,0.795076315302653,0.542054823673572,1.11926765218034,0.487208626015538,0.761995413723764,0.59264925105756,0.0931993093751204,0.148500404966481,0.103247576845607,0.142633383810857,0.941923822589781,0.0820330443784778,0.653867532015243,0.301882020420197,1.24245376025772,0.614796064739949,0.989401465765456,0.73428584011473
-1.3469387755102,0.98017251212124,0.482329585613553,0.895561313990423,0.491426251545517,0.999332383309121,0.499645657850837,0.866716395301082,0.515912123784012,0.0797642699797157,0.112331038179972,0.0963478074123688,0.124142809319568,0.787335025199511,0.219552435456817,0.80674055473804,0.291771971745625,1.05051404633024,0.600549841678949,1.09224674014715,0.65773968486077
-1.26530612244898,0.844030182744947,0.504707407546652,0.973931530981849,0.496035500233624,0.866090505311238,0.535329914679698,0.965411921389836,0.503822253066273,0.0807402224617547,0.0829348106664418,0.0791518740961811,0.0963563258145056,0.702096771003394,0.349305667898579,0.871616726550192,0.300793073847033,0.968483959401209,0.583647325565167,1.14109453984175,0.643900640114071
-1.18367346938776,0.720645699041588,0.520455600690328,1.03213377859579,0.523402297155679,0.708852336180904,0.547508169657089,1.03862903712933,0.544761387890555,0.0733049674709772,0.0880576233284159,0.0640318844392988,0.107626144432531,0.621479838469862,0.328635365181087,0.911483305686148,0.310840877052868,0.889789695452105,0.603655913789137,1.1418586866248,0.661201254344316
-1.10204081632653,0.601788958778846,0.540928020684307,1.0749197592029,0.539002082685268,0.60148990289777,0.564083309727003,1.08108933700423,0.533023098992017,0.0800424050640153,0.0869116481633249,0.0633389221109513,0.131946984127196,0.432572125906383,0.38061037217765,0.962481141242272,0.323258002458707,0.750571389761559,0.638930325881168,1.14503841758923,0.775149971338872
-1.02040816326531,0.519555704724787,0.564653778360946,1.08888052746495,0.550233121348526,0.543918177450905,0.597167604034583,1.09780566550023,0.531880321392321,0.0898097646361007,0.0964183140294653,0.0763341655106293,0.122334840739734,0.294115958517446,0.336930977801215,0.96718479242168,0.389371589556423,0.584777635926891,0.665641477550549,1.19501376131287,0.803086881786388
-0.938775510204082,0.454206825160423,0.579477077836255,1.08577146170375,0.546034245752711,0.477748856265821,0.592806696968399,1.07312846065968,0.538284034399848,0.0754914340366241,0.105433448826261,0.0756163715381641,0.08716503027068,0.267546138672726,0.321683153713412,0.977267970953205,0.411923754273878,0.532156929254715,0.699421965298286,1.20423158880263,0.687102561306391
-0.857142857142857,0.385482197420198,0.609846435375184,1.05638149867884,0.53698308192918,0.388776373076737,0.622207649789883,1.05394447488027,0.553869228159308,0.0436361090696333,0.105913122607666,0.0666423754518482,0.0862361987536549,0.280088270921809,0.34744079629594,0.956589811680839,0.352393509836125,0.44638516924314,0.73252696072123,1.18696733034893,0.653106866451012
