"t_knots","mean_beta0","mean_beta1","med_beta0","med_beta1","sd_beta0","sd_beta1","lower_beta0","lower_beta1","upper_beta0","upper_beta1"
-1.99870142186044,-0.174708121097776,-0.15939876052705,-0.146455948479192,-0.127883297523521,0.0963128181861986,0.0571326212307381,-0.342031230134464,-0.239231933638109,-0.0960560202714037,-0.108398173569172
-1.91717175768045,-0.0778671296403822,-0.0986420278985025,-0.0629689818894279,-0.0890572383018869,0.0570095920037557,0.0605047665166,-0.177183266603037,-0.19261406810986,-0.0314134031845959,-0.0289105826380815
-1.83564209350046,-0.00720280788132881,-0.0244894677141063,0.00878580438913243,-0.0146551824481101,0.054867763501518,0.0526117776966381,-0.0751214410420406,-0.0869819316639147,0.0577477607848112,0.0399491270119806
-1.75411242932047,0.0140235835346518,0.0263688525714331,0.00204131312128238,0.0510165868283664,0.050896563935911,0.0645754926077097,-0.0447644976948935,-0.0793802549136665,0.0750070701796254,0.0800595423060868
-1.67258276514049,0.0431035465880942,0.0810867905284937,0.0287980549514019,0.111284927306204,0.0412201302452352,0.0615026341215745,-0.00737535193606594,-0.0252209772747279,0.0927922616631614,0.122735594736687
-1.5910531009605,0.0579518004366591,0.108797924142322,0.0641149809003441,0.115462565864257,0.0214929776393465,0.0456379865458829,0.0201443626175647,0.0555642025013684,0.0715399926815316,0.170414764172847
-1.50952343678051,0.0680975726220441,0.100101750766614,0.0675432582245578,0.0897822672970544,0.0127199815561569,0.0352038717995124,0.0544875375289173,0.0558093597105566,0.0820626591500819,0.144582483430008
-1.42799377260052,0.0658467758709847,0.0789727270030576,0.0531179345944186,0.0874422073593277,0.0386951405958808,0.0250926121202383,0.0246717075554405,0.0480497431690723,0.113569775764514,0.104944574035657
-1.34646410842054,0.0371120629056845,0.0266539262107841,0.0324840527599235,0.0319817571172205,0.0456617949243441,0.0256814445074977,-0.021235709248566,-0.00590936084642058,0.0981106365557877,0.0594706521149571
-1.26493444424055,0.0148310468029901,-0.0174784215823269,-0.00926628502453113,-0.00878540129140357,0.0477870175958958,0.0404032313222688,-0.0264096060604491,-0.0779730602545353,0.0895319593493216,0.0268026259794588
-1.18340478006056,-0.00884215194681758,-0.0153162031297452,0.00363327864502962,-0.00780199726135972,0.0759125224031747,0.0323661973273582,-0.103182362296942,-0.0668937848508233,0.0925075685603306,0.016586310227103
-1.10187511588058,0.0100970112104075,0.0270527232368008,-0.0253535503146351,0.016556967918813,0.0766167659327981,0.0448671342400558,-0.0530749584584578,-0.0251597077825527,0.124745726585373,0.0981831242374917
-1.02034545170059,0.0386791752508621,0.0696463554519073,0.0290108575245988,0.0784359930612302,0.0499796334776161,0.0541809486956999,-0.0111591178597713,0.0129484930520381,0.0924431175588843,0.150159994292915
-0.938815787520601,0.0657090835443364,0.109915391470042,0.080561969094972,0.118877460685251,0.0313772815978385,0.0648931998194826,0.028319221768585,0.0110554395760892,0.097040303574123,0.174497335414338
-0.857286123340613,0.0911102515358615,0.127724958311089,0.0887228278594643,0.123243478341065,0.0423961339023133,0.0638343542084915,0.0376656967888277,0.0364437898425228,0.147939822812664,0.213499550463971
-0.775756459160626,0.108895483649725,0.166397249588697,0.121548542417944,0.178421203260073,0.0632009613081662,0.0356802402909747,0.0158943838803176,0.10509669626459,0.190566889528404,0.193825462696126
-0.694226794980639,0.0704628111793513,0.200720153046772,0.0902310838885204,0.190045954359077,0.0524055752596258,0.0332138096612391,-0.0156450264694106,0.168800249759835,0.122113158835165,0.254232122718669
-0.612697130800651,0.00921017257533873,0.195949799627936,0.0255260707698814,0.197598591978153,0.049878839631912,0.0628842807522186,-0.0473748775641525,0.101242158898536,0.0727229352639573,0.262372959133633
-0.531167466620664,-0.0142227921555614,0.1793310444869,0.0118568665897985,0.203262728942837,0.0810065146511515,0.0597657245281678,-0.126631843417269,0.0859217890300292,0.0812411318353128,0.229700139863671
-0.449637802440677,-0.00397520648711483,0.130183103926543,0.0335637991076493,0.130853150679048,0.0863692936006916,0.0365974259526336,-0.134656222878344,0.0850322998395758,0.0850467264791392,0.169318955568952
-0.368108138260689,-0.00175557836021278,0.0805886580051113,-0.0042515437879735,0.0741844620813123,0.0698164792623831,0.0344230840726357,-0.112824215652376,0.0392699047727633,0.0610828882616328,0.124086628752909
