"mean","median","sd","lower","upper"
0.544961946721454,0.541141431064114,0.0136735965068964,0.529642417152684,0.56075088223274
0.541419229721162,0.539956263259854,0.0153615508352056,0.520602861281255,0.562228188860891
6.00508754226872,6.43315351010749,2.10066502131492,2.7831327296035,7.89728808653199
6.41282884168331,7.10158407650624,2.37853051716867,2.41308506659727,8.51412660429198
0.288217499798889,0.281114869954079,0.0129496157299009,0.275,0.305024789657123
0.292712628310033,0.291885123598411,0.0169764446276952,0.275,0.31589680358864
