mean,median,sd,lower,upper
0.678562112469826,0.665688836421844,0.0497921618039974,0.621551830925445,0.76989868982226
1.82189641531423,1.39966033752006,1.08231845731613,0.787956139358002,3.91749833080355
4.14090557510109,3.96592157606876,1.83692508002884,1.84626633082834,6.63002802344904
3.17167598987837,2.59351704753827,2.03681321132133,0.773395448007306,6.09870082090757
2.50232688432392,2.23364832804704,1.22545058709157,1.21623613289493,4.39941148725434
0.420002907724196,0.433180770843661,0.0532069360881841,0.320440524973024,0.46882567705224
0.398102668978394,0.409186233452939,0.0572544940013793,0.278196070085127,0.466332406849162
0.412615971603972,0.429636363497596,0.0549370501011677,0.295938180050192,0.465855008176919
0.426749626380294,0.452660971720731,0.0528234645944269,0.33046279900946,0.46873272321392
