"mean","median","sd","lower","upper"
0.564733505867167,0.554382674318366,0.0314806167011729,0.534851406244868,0.617236725080293
0.608534833092245,0.618266044725325,0.0239020127132545,0.566241065242758,0.624250486225642
4.08307040354375,3.17800593506125,2.93441363038903,0.848518037411986,7.91899748819488
5.07457089795315,4.01952212927134,2.90715860559859,2.00597543611406,8.31565909022308
0.304792359843425,0.309744863325034,0.0158466845196166,0.278803745534011,0.320286174553449
0.316419429117277,0.324441320770425,0.0237389614809326,0.277323398433454,0.334298949559282
