"t_knots","mean_beta0","mean_beta1","med_beta0","med_beta1","sd_beta0","sd_beta1","lower_beta0","lower_beta1","upper_beta0","upper_beta1"
-1.99787328268825,0.426045307730325,0.184050308543189,0.454736647637135,0.191658992866781,0.0812821978293775,0.0575996578183402,0.303146209920374,0.110891187486744,0.504583741990405,0.260224072227403
-1.9163536335063,0.342614964330438,0.113378789419865,0.354233147137303,0.0913853513941615,0.0392001047489105,0.0757794389711528,0.301426580202483,0.0233338281017763,0.387397799396897,0.225365477991451
-1.83483398432435,0.24286623249405,0.0546913905429201,0.254386208719826,0.0611944790048852,0.0495969831752154,0.0876801190246277,0.170472329154076,-0.0456028248553442,0.289253055596482,0.155361569488181
-1.7533143351424,0.160128305107951,0.0355878988738442,0.164351973547188,0.0620270670727558,0.0628183126434946,0.109867567611937,0.0798399746267348,-0.125153667747226,0.25230852254474,0.174553764091555
-1.67179468596046,0.104778433459425,0.0212899156494639,0.0777200349700316,0.0458957073465829,0.0640708726265306,0.118848897939964,0.031042715903747,-0.177025627954017,0.185604895109061,0.120681973650114
-1.59027503677851,0.0544011619224661,0.0481405898417906,0.0374151409291153,0.0672999698147802,0.0653184411676682,0.0830895883815226,-0.00650895340052205,-0.0909301779859953,0.163218014046406,0.129210997503284
-1.50875538759656,0.0108843777969748,0.0774612235113492,0.00874067628007084,0.113836085291375,0.0681143486101706,0.0664155555906163,-0.0750337052195723,-0.0097292586895128,0.115056659917188,0.144372209690762
-1.42723573841461,0.0106806452259533,0.0726175191742936,0.00589360101589492,0.0676649890570227,0.0537272258395302,0.0479422075143889,-0.0459805467968381,0.0100368029285843,0.0852548505917655,0.137899031853096
-1.34571608923266,0.0424226855973241,0.0551480883288547,0.0511161222895394,0.0615104224392709,0.0329823508774125,0.0637037949639319,0.00360073865534422,-0.047286062858836,0.0761023912690161,0.125754052320802
-1.26419644005071,0.0540851634364868,0.0552178682924931,0.0733420885999983,0.100474900342791,0.0345932938111448,0.09029785327754,-0.00457802890785802,-0.0978520849155609,0.0768797098366701,0.115382447474844
-1.18267679086876,0.0193945533789333,0.0641683123666369,0.0154689751645625,0.0598331923858441,0.0428067685799589,0.0721459868935399,-0.0405789954081215,-0.0435262811004949,0.0765745776675797,0.137563649344708
-1.10115714168682,-0.0436647284295999,0.074403730597833,-0.0142667503005139,0.0807748791667915,0.048098926423011,0.0497571538392001,-0.116573546881862,0.000472025709212948,-0.00424251732754861,0.119482226824424
-1.01963749250487,-0.105232893988475,0.0868155288429412,-0.108251273302217,0.0864528846450346,0.0557131772308789,0.0964388652743535,-0.189405345257791,-0.0462546043843822,-0.0425563446686963,0.225249759076453
-0.938117843322918,-0.145284546870115,0.10413741270359,-0.122386828709829,0.0922656133531816,0.0577962527306512,0.119899445958895,-0.221236238454878,-0.0485182764709765,-0.0864664632789737,0.286986767588656
-0.85659819414097,-0.192829921378175,0.0924366855046849,-0.195026780601552,0.112458308975463,0.0439244923120947,0.0684722312260228,-0.24757591616572,-0.0201079939396296,-0.144840787476669,0.165044838806576
-0.775078544959021,-0.23444792924256,0.108192968843723,-0.232030142179543,0.107639118868311,0.0674450852847919,0.0514029693576349,-0.343041188869438,0.0298708321543372,-0.172664783828488,0.169057719884162
-0.693558895777072,-0.258941290857172,0.115179743205743,-0.25185766284828,0.0955801413004718,0.0506539918947792,0.0404043946606378,-0.341570711022899,0.0818888426199141,-0.203099882074829,0.169158749431198
-0.612039246595124,-0.206576710352606,0.128914534253946,-0.207112128177053,0.129542824146306,0.0422584464421542,0.0391466295236179,-0.266381746273438,0.0676929220328375,-0.147871646166084,0.172718456075374
-0.530519597413175,-0.118990014270429,0.16132108330593,-0.126745170232148,0.111954514919562,0.079847290989152,0.0815443281497125,-0.197942159168511,0.100032427341237,0.000656370752436392,0.287735313833843
-0.448999948231226,-0.0567147548286334,0.161636018248743,-0.0701487744586145,0.139688333837628,0.0695624484588981,0.0937200139173775,-0.116575836879071,0.0531060583295877,0.0597339428097323,0.266138697060741
-0.367480299049278,-0.040266203498374,0.105576479122563,-0.0414961387893797,0.125441634102844,0.0490223131275209,0.0962080858809818,-0.112976235898638,-0.00700214590317118,0.0152633299589875,0.231623817540586
-0.285960649867329,-0.00964655348314273,0.0150738583808767,0.00396096317395948,-0.0256088499622752,0.0282517475340437,0.0734550094612078,-0.0582616832078403,-0.0551631401893663,0.0101466986944959,0.107393109281446
-0.204441000685381,-0.00875339742069384,-0.0645837006243127,-0.00450357847939965,-0.0465854462888784,0.0630763570669844,0.0792541527875438,-0.0857382048529029,-0.18893424635542,0.0712293714240615,0.0278071322577475
-0.122921351503432,-0.0743274486990905,-0.0849771916023075,-0.0698504945212832,-0.106547572776717,0.0620436937055587,0.0715603822923251,-0.143496833755782,-0.161292046916497,0.0110842682802066,0.0203853210084134
-0.041401702321483,-0.159092352213384,-0.0346380027216641,-0.169165214251857,-0.0180690080938457,0.0605211453201887,0.120247354146942,-0.225094132603201,-0.208924578087326,-0.0691376102150839,0.105604958190667
0.0401179468604658,-0.176971269545837,0.00122475613056337,-0.180772361594317,0.0167429686515228,0.0246044851582653,0.105923473843903,-0.210807860930349,-0.143909583453308,-0.143458747806079,0.144569017969875
0.121637596042414,-0.122424489786732,0.04175854380021,-0.116257734887755,0.0389518549299305,0.0426946890245405,0.0418798570801145,-0.189476507708985,-0.0112759862611339,-0.0773105119425036,0.0905334127534171
0.203157245224363,-0.0891338316843241,0.0815476632564032,-0.0861100932783782,0.0795230267089112,0.0916375454263005,0.0387787271353006,-0.209238367697325,0.0430440756180818,0.0446689230697277,0.126905533355116
0.284676894406312,-0.0976009360360642,0.112218505096396,-0.118984381343622,0.0957829331055676,0.0975688163932697,0.0890116178884,-0.216946641508476,0.00659369301591343,0.0491051743011799,0.218887602168763
0.36619654358826,-0.121481487530452,0.168399097328018,-0.109050161669569,0.156518923540668,0.0364620394565947,0.0776720877317232,-0.172661850871369,0.083391895359197,-0.0863134393502836,0.260381716792699
0.447716192770209,-0.113411095524688,0.210965779997246,-0.0897229981850667,0.215448038553728,0.0386579956391411,0.0363314756126783,-0.172612883199765,0.151283868060364,-0.0834667336173898,0.247577078760136
0.529235841952157,-0.0746307642364464,0.213440915741102,-0.0745702491518336,0.211229587443169,0.0875896977909444,0.0577746826068649,-0.214926017397344,0.141327162177769,0.0034622598379785,0.290958224813824
0.610755491134106,-0.00225742738001835,0.229685592701101,0.010429011473407,0.232277134277076,0.103597556800596,0.0343544414271854,-0.171415965594337,0.177997113294536,0.0881476035350353,0.262851415457059
0.692275140316055,0.0844364442975612,0.302777595639168,0.0870301776249192,0.323348582905445,0.0294011641755375,0.0537714839569219,0.0509741045242276,0.216865129553833,0.123497902894559,0.357063350175175
0.773794789498004,0.107085383607238,0.342945269342985,0.127163203309534,0.364861201545637,0.0389757167742836,0.075310952195583,0.042278450873077,0.219803750139881,0.138106740511633,0.420400104256187
0.855314438679952,0.0947584703436055,0.332265775638004,0.0844066429734951,0.339409700992212,0.0625850751927921,0.052730938561615,0.0178850377812726,0.25188153849526,0.181499797673848,0.395882039111156
0.936834087861901,0.146900968761079,0.296590988384319,0.156531410723429,0.289856426268252,0.0382477328828902,0.0224143612130704,0.102585248726592,0.270690687558364,0.19162238338724,0.323144676105774
1.01835373704385,0.191790966314623,0.257406994968865,0.190276077341781,0.281232804943795,0.0260070821395346,0.0436664180869067,0.166831853889478,0.192838903062511,0.226985336285563,0.294033717705413
1.0998733862258,0.165520201275418,0.230228597744367,0.165579906727978,0.263097667267322,0.0467747973159129,0.0740029024655798,0.120118658821074,0.114585685231707,0.228745157997183,0.293153623670921
1.18139303540775,0.124946513392652,0.231716302554673,0.130261627791121,0.20978009789355,0.0681343713877,0.090536558686274,0.0346256103834706,0.11493025784836,0.221595359877321,0.332149419516356
1.2629126845897,0.101469996178067,0.235114037432682,0.0863824568626587,0.20420919551921,0.0767520186553114,0.0925000679039434,0.0154117932733331,0.138552824474807,0.22223016137622,0.34778762111317
1.34443233377164,0.0716835522699249,0.225404856119421,0.0801910791351569,0.217964983103797,0.0710406729237999,0.101483765910532,-0.00186074250463639,0.0912488456135652,0.178414759591526,0.367228554611399
1.42595198295359,0.0627244418083688,0.226627470564899,0.0707009944610101,0.234783879777035,0.038504993519412,0.129469039718613,0.00801948287209927,0.0479007506757075,0.105078718925329,0.412176826469904
1.50747163213554,0.0873477076517937,0.226004559103655,0.0659014275275523,0.230014186599184,0.0704116852572621,0.14469808080817,0.0285592284264961,0.0278045902869162,0.209220312370807,0.424541200621094
1.58899128131749,0.125569762381535,0.244940408791208,0.0801176287684394,0.238044774206067,0.119730099033402,0.140656993517607,0.0342958972694961,0.0429135893943647,0.332413262816461,0.427207302971332
1.67051093049944,0.100130767223724,0.303835003491053,0.0797603952996923,0.297149808393379,0.0985133052544743,0.111807155253855,0.0011310682860162,0.169994511658111,0.257133967669956,0.479998844682105
1.75203057968139,0.032896019295994,0.377312275743123,0.0341142859005615,0.323902764597212,0.0944915325754566,0.0926922453044515,-0.10392560149607,0.298174427969861,0.155331739341986,0.512251102986587
1.83355022886334,-0.0512482277880369,0.454585409458959,-0.0436138013261465,0.422705961614439,0.121798192467311,0.0861356513807324,-0.202712911662767,0.364689899046655,0.0919648309063002,0.556485112560415
1.91506987804529,-0.113297652797615,0.522300714764306,-0.0545811538375411,0.536188055581134,0.107608824721244,0.0775431378630449,-0.23962623544273,0.421221948912698,-0.00575758683756382,0.630586564045261
1.99658952722723,-0.131947363579265,0.548051275833769,-0.154633195395445,0.528464861597985,0.0912622699376652,0.0865203617986587,-0.242752602554635,0.470427798057816,0.00276714421132198,0.69059532371943
