t_knots,mean_beta0,mean_beta1,mean_beta2,mean_beta3,med_beta0,med_beta1,med_beta2,med_beta3,sd_beta0,sd_beta1,sd_beta2,sd_beta3,lower_beta0,lower_beta1,lower_beta2,lower_beta3,upper_beta0,upper_beta1,upper_beta2,upper_beta3
-1.99,1.63739415242104,0.13593329827132,0.278259985733126,1.04936880801551,1.64198218659662,0.12059894723088,0.288357542615864,1.04985747777856,0.134530754309151,0.170255568223002,0.129102083310598,0.149058335420708,1.44688453762731,-0.203836898817248,0.0225795143810249,0.734895342562186,1.81409617935199,0.395560778769275,0.432868409445642,1.24449885452174
-1.90857142857143,1.62182066476802,0.266805981934191,0.30753847220713,1.02753208135325,1.62733071190199,0.255935237313718,0.307946431877963,1.0254658984999,0.0906169066116824,0.104057766857793,0.118168248534134,0.10473406059602,1.51330339024725,0.122821970013976,0.086080179623226,0.806311808303038,1.75835649247518,0.474312042237529,0.489450195837682,1.18225655638076
-1.82714285714286,1.56115509423467,0.392346864879787,0.361879393163681,0.994692943369546,1.56540306278903,0.384687701874736,0.356047088132981,0.980666425565719,0.0762181819722144,0.0821410039588139,0.101116413861331,0.0737845279675563,1.42608452671863,0.248005960718196,0.219281141768955,0.879112671323127,1.66253154083537,0.5640874878511,0.508007941912309,1.10258699466275
-1.74571428571429,1.48209614822119,0.472536344599655,0.428839205809328,0.93538872060676,1.49717751841051,0.466379147836005,0.401480821283407,0.934529945457415,0.0883100592951515,0.108680735333707,0.0833658598528726,0.0767614266607753,1.28331939385876,0.27937459168274,0.321017038612115,0.853294165066343,1.59392328611879,0.624330427488591,0.559921197704148,1.08468031862063
-1.66428571428571,1.39091648000286,0.535737058072972,0.496595132714005,0.850085333215676,1.40453785611509,0.529865587682402,0.48361739333202,0.830374748943422,0.0763329169466013,0.100043717352723,0.0728090804108814,0.107549628253296,1.22624432093137,0.360869720827501,0.385843561914737,0.705412935518772,1.4760208534999,0.661664865824204,0.641860844874499,1.00983217950174
-1.58285714285714,1.28491815239432,0.604395088296801,0.589983491416728,0.739060489509279,1.29623951052954,0.60864263130604,0.575640648948103,0.693841513956826,0.0822911005890794,0.0766756019000861,0.0718465907163,0.135664528914977,1.121995241534,0.495096385702698,0.479508178644697,0.548792284481242,1.37980800751012,0.710843441242235,0.711263632985153,0.931349882846732
-1.50142857142857,1.15743299125877,0.645990884537271,0.698372017756427,0.627559559988821,1.178083369597,0.642348031703182,0.699815686127357,0.590218417171325,0.0873957766930632,0.0634710374389122,0.0805318631263004,0.13284180954868,0.96651720219853,0.559166634521622,0.587966927661342,0.447982420331274,1.26079336267187,0.774781953779789,0.858224577752433,0.810589861794384
-1.42,1.02219385006494,0.672579705280984,0.80649278937621,0.540065216244804,1.05828476795652,0.683586115888681,0.828191089250018,0.495602932253889,0.0867242008072445,0.0561155735402021,0.077451960832177,0.12377166562183,0.805699585742338,0.605932896767435,0.647070917876147,0.36156582104454,1.08310013462994,0.791035596675859,0.935310456557628,0.73132679838228
-1.33857142857143,0.897761498106831,0.670132568200929,0.912432331393159,0.471097827141106,0.906657519471309,0.670733914316712,0.928228593413959,0.441793668623404,0.0788753545430084,0.0520814373658486,0.0774080336429634,0.112824065417199,0.716791998204414,0.606998763308882,0.718627093785215,0.29683912588426,0.98774187135866,0.763151602585618,0.993964886721857,0.664613049781101
-1.25714285714286,0.783425448807258,0.653312557452363,1.01111911471971,0.435635751733653,0.781908739829643,0.643797810831595,1.02394844416837,0.420414334846268,0.0911752026175681,0.0376332055381626,0.0809177364642015,0.108240697097947,0.633256939509863,0.590192819494107,0.813597218718947,0.281500180670809,0.924759685946985,0.72329011651864,1.11000083226366,0.598757327301736
-1.17571428571429,0.680543928028422,0.63844450789068,1.0787046580012,0.426505934426601,0.666677241226756,0.653986014541991,1.0894591259912,0.422634186297614,0.0988174927730393,0.0493527552632379,0.0829163058699802,0.109327811129313,0.558929060164094,0.560250634145134,0.914367650635521,0.281535889655607,0.848892416558121,0.717617050495293,1.19510252499535,0.58654869959806
-1.09428571428571,0.571741981103152,0.62751456440006,1.13192329673639,0.436488956128459,0.556319576710541,0.644881856296137,1.13843671294905,0.428795004879302,0.101793627353065,0.0503086101911732,0.0891579279008766,0.109805071940067,0.423134247455725,0.528456340349568,0.988027731100576,0.309622392377309,0.754995023967127,0.678197609526215,1.26165484081648,0.590228167654822
-1.01285714285714,0.474890039134016,0.651312191561697,1.16255776825248,0.449411182533406,0.481855360862186,0.637530704439663,1.13450236524986,0.459485437647363,0.0985902687390813,0.0627854395638915,0.0864580054071768,0.116108362386902,0.327365990134063,0.56472189882311,1.07286404684717,0.270432638381705,0.664567635015014,0.732082856667675,1.33078379500292,0.614692716185004
-0.931428571428571,0.397705539232211,0.690577591700403,1.14368828814199,0.46823153794836,0.403695153913252,0.697722215327438,1.14031873735735,0.489275161234849,0.0945782378308932,0.0662908140533983,0.076114235739317,0.116155941347608,0.244305435006408,0.596299901585609,1.02888459452071,0.271973990842944,0.56904505729034,0.802995301825495,1.27172143138034,0.64650165691919
-0.85,0.360029692357916,0.73841968576107,1.10612710194337,0.483509276730811,0.345361873570315,0.744610428506184,1.13175175370546,0.503394872498453,0.0757949654282756,0.0763493459477228,0.0809357830212041,0.109662642065316,0.234913012799195,0.644087537723877,0.963220626044867,0.288257723486231,0.4774689510664,0.860082116006497,1.18692521990015,0.646925664121774
-0.768571428571429,0.317572865171941,0.810677642814446,1.06901619048645,0.487610463243034,0.325259758777539,0.810165919324567,1.07222571584374,0.505474028346828,0.0779831934454199,0.0956375938718474,0.0711508417923966,0.10433380896258,0.139291148372475,0.689762609774211,0.958858013489419,0.307478611286212,0.403631966787879,0.963722873654733,1.14808041854642,0.610448754525495
-0.687142857142857,0.258659228828059,0.88525954540772,1.03584678772829,0.470440774157491,0.258623851180701,0.885799869475411,1.04737002102486,0.477011746709424,0.0859526860789098,0.0981507451234621,0.0651293437365453,0.106049370864115,0.0885230048690414,0.721842020748151,0.929417829785418,0.308934154742327,0.394304861246043,1.06257640974009,1.12684806715992,0.587854821439283
-0.605714285714286,0.19912529702726,0.945583337121913,0.983655388898132,0.442811367976926,0.208278110348718,0.972643989704804,1.00675420750031,0.439826970004387,0.0808995440972735,0.100249722646505,0.0717282261225628,0.109625381261415,0.0941459763065115,0.722120813974661,0.867901933491909,0.295197600656937,0.341740200785428,1.06585781837285,1.09259051167664,0.582864703498144
-0.524285714285714,0.153816153434976,0.99551266101649,0.916576069843411,0.424027042731238,0.145322555919748,1.00925013328397,0.932588820964916,0.432177021285767,0.070795704633828,0.103531964202871,0.081750599079394,0.113687439679652,0.0373082306046991,0.776569473352704,0.814019946959389,0.284910714890423,0.243410247119197,1.14342051936963,1.05909541435775,0.556840941101988
-0.442857142857143,0.107488969897938,1.03607065497117,0.832226505161506,0.417648161430736,0.104477696380656,1.02364066157411,0.822131303510243,0.422868867343688,0.0917167542336339,0.0954605154891894,0.079765804342698,0.113785491344841,-0.00881863373026088,0.880445790674731,0.737259026064068,0.262840373331188,0.25715171843333,1.21390394741394,0.990199504686398,0.574599854726235
-0.361428571428571,0.0616553885437875,1.07042234506533,0.743395192097834,0.419711032687997,0.0429154823731334,1.03329169118937,0.741182150123306,0.429819284932105,0.100379072978613,0.100030545247042,0.0839146034576994,0.109599522315607,-0.0617057861249041,0.935733699483959,0.655139487936181,0.233140024152183,0.237248455461641,1.29294850836841,0.915306719776348,0.597194051028947
-0.28,0.0473049827921142,1.08888717601246,0.668976091690976,0.440106930173309,0.0277262843626235,1.06543935972455,0.658877589915582,0.44726480594924,0.121570322254401,0.124611698611393,0.0719491089646134,0.119762565150692,-0.0686366833999855,0.858039087383047,0.571463431167467,0.208809162769821,0.271264078060397,1.30987130924365,0.796910489501521,0.631706082444834
-0.198571428571428,0.0506164150562989,1.0700402273173,0.590348070973653,0.447295985326188,-0.0137510119217539,1.07585325752199,0.601220795319163,0.435540941432279,0.139935467166881,0.154562489289118,0.0681959232027173,0.127392260940272,-0.069579298531563,0.715257962250864,0.466696140704584,0.194561520722587,0.363680474694384,1.24739633587873,0.66181517293501,0.654046843869366
-0.117142857142857,0.0803350781616533,1.00790789879015,0.515423743264493,0.430039941433039,0.0316243398491985,1.0374565862002,0.540457523481507,0.42294057905063,0.163020877192092,0.164199740601545,0.0791414974972906,0.125136736198777,-0.07339841148046,0.610930941744209,0.388191909867269,0.168916802347711,0.451582050709068,1.17915618699105,0.603706986844478,0.60405783618446
-0.0357142857142856,0.122864001627031,0.939762050980241,0.449650630369531,0.401948552705351,0.0907111389361891,0.990131577629356,0.452927552241853,0.430003236595509,0.179751208505721,0.149160229505018,0.0973768371823978,0.121140794521646,-0.0808180538263418,0.610015273347448,0.295250925491753,0.148713021855432,0.510047222448906,1.13059894905681,0.570091981191677,0.52455346625474
0.045714285714286,0.15439186987802,0.89403502939137,0.393323521307116,0.369701611850926,0.141680439439677,0.947528892294641,0.3952778340475,0.409087834546215,0.171184689362996,0.110892628332375,0.105017036623595,0.119182470718494,-0.0932834171129619,0.726391767615282,0.206042688087626,0.127263549905425,0.47296235157282,1.06486945525894,0.518698197101548,0.492738388957751
0.127142857142857,0.189667402079367,0.866793278049673,0.356021542617735,0.364274244313127,0.177607975056489,0.856645818196103,0.368354109061302,0.398823518730893,0.134472732957428,0.105917138148568,0.0923097003557562,0.116969162840871,-0.00565380170059317,0.676026683580344,0.200200847987711,0.126067488350309,0.435607630990827,1.02514363991381,0.480485876336157,0.509801504541301
0.208571428571429,0.216483261140219,0.839913542054462,0.354218403414873,0.401561315561055,0.220375407399789,0.822715527781898,0.367963910234162,0.419627418099589,0.0876512371019279,0.120367421241445,0.0686703485430702,0.117946041614756,0.0937613814177319,0.650071553062192,0.244048560686355,0.15952435706368,0.369933327632603,1.08943185684867,0.448469969607739,0.537423409096155
0.29,0.231645827591478,0.831356271201548,0.374453998684316,0.466171058017491,0.228356644089839,0.807319878085127,0.399938901894877,0.509052022626878,0.0540514157375563,0.120589086366899,0.0631370705527764,0.114409907600705,0.163230961313523,0.645676435964211,0.262928640915054,0.23137031740663,0.30883461242717,1.09886647037019,0.440679750378234,0.59037848081357
