"t_knots","mean_beta0","mean_beta1","med_beta0","med_beta1","sd_beta0","sd_beta1","lower_beta0","lower_beta1","upper_beta0","upper_beta1"
-1.99787328268825,-0.101915526363573,-0.0907632759528158,-0.115657778788673,-0.0875407781668285,0.129499350634215,0.126792441779403,-0.233000213156346,-0.286122519198656,0.0910227527002603,0.0501472139158275
-1.9163536335063,-0.0382171456854098,-0.0479477031891204,-0.0616805299719573,-0.0741649431559013,0.0826195019186284,0.0712084574356666,-0.105317543102538,-0.128289307992575,0.105307312904245,0.0550713534592512
-1.83483398432435,0.00732084078459661,-0.0286684568043733,-0.0230554996712936,-0.014672041623456,0.0661914873916001,0.0341542843901814,-0.0598380704152279,-0.0784259140390633,0.0992895337598932,0.00201209460113329
-1.7533143351424,0.0210679258343302,-0.0538793903212011,0.0662164589580432,-0.0560391185753342,0.109227041321998,0.0310667748713233,-0.154595950422265,-0.100152642029099,0.114014142846425,-0.0143956794447748
-1.67179468596046,0.0287571542004229,-0.0988827021611274,0.0206503951388367,-0.0972999086497851,0.127988468546146,0.0251485659767012,-0.16563616058226,-0.127747756106296,0.177085307363439,-0.0650743622791958
-1.59027503677851,0.0499568727909055,-0.112410330974061,0.036321233464834,-0.125868233480463,0.0923469901551625,0.0287506027497382,-0.0804144784400674,-0.134219499946794,0.145828335913076,-0.0669749406823403
-1.50875538759656,0.0674005515818855,-0.108457114482994,0.0781519404472009,-0.0942805367099971,0.0738294815193277,0.0676406825745062,-0.0508847507413945,-0.19252970745594,0.145910125988419,-0.0338701856165879
-1.42723573841461,0.0687143189400114,-0.0884772803236635,0.0925049450694016,-0.0502460543196379,0.0729992396320067,0.111468025362752,-0.0546485470395781,-0.236664391342446,0.138054026481082,0.0169549468635234
-1.34571608923266,0.0626209617302569,-0.0576208420346125,0.0701220356407037,-0.028428320784481,0.0384040863759273,0.114236032498454,0.00163750757247051,-0.177816134740458,0.107492277596751,0.0885634793665946
-1.26419644005071,0.0734256638515247,-0.0497300175167541,0.0427874011361701,-0.0449565651162638,0.0607136273509743,0.0817626491293747,0.0254387377495431,-0.146823806874578,0.16549997035496,0.0760027997386099
-1.18267679086876,0.0362701644947835,-0.032987943272271,0.0323826266367733,-0.0471009695009748,0.0519485781175575,0.0584465560723759,-0.0262446547856468,-0.112647667065157,0.116443069684386,0.0384451277550744
-1.10115714168682,0.0201855084781615,-0.033318856408482,0.0463634545075208,-0.0240658942749201,0.119674900888006,0.038950868435674,-0.186890961223498,-0.0787887053230217,0.118140333789028,0.0217205316061154
-1.01963749250487,0.0324667480476494,-0.0577279957099415,0.0622651936748552,-0.0711731458287026,0.0914969140092339,0.0234473109686115,-0.111346995893319,-0.0804611958476281,0.133044559783834,-0.0275274290235642
-0.938117843322918,0.0594311200145456,-0.091669443216001,0.0824557027709747,-0.0836973368971163,0.104079609715758,0.0307165826929147,-0.0989362073832015,-0.135784860769158,0.186462265582929,-0.0617171529384538
-0.85659819414097,0.0168940304432368,-0.10847662920769,0.00179239126207927,-0.079874619588791,0.155608033080578,0.0563227447886051,-0.203513448438324,-0.182185388158332,0.176499012589561,-0.048203086646524
-0.775078544959021,-0.131031963110824,-0.101050571839982,-0.194327152455284,-0.0758790492568863,0.121609494767681,0.0506009252774964,-0.251694626104925,-0.17355274819027,0.0423977709064314,-0.0505805685443142
-0.693558895777072,-0.228128636186212,-0.069226584271315,-0.24432378890012,-0.0807549759306475,0.116826481554359,0.0547115041091683,-0.341599496150992,-0.119484444219325,-0.0321163719792616,0.010869748035721
-0.612039246595124,-0.281468438229845,0.0093181837448105,-0.295086566079126,-0.0344079968557275,0.071932737572094,0.0934634700995474,-0.372186801486216,-0.0678620610498858,-0.189023442066196,0.1472133402956
